timestamp,data,cov
1722284436.53305,"[-0.012864272110164165, -1.9241952896118164, 1.1650525331497192, -0.0005722726928070188, -0.00019219284877181053, -0.011351585388183594, 0.9999354481697083, -0.22436957332788315, -0.3208044577432058, 0.042118329569041116, 0.04931795270583305, 0.0335166963025308, 0.002632501012862432]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5330567,"[-0.014220284298062325, -1.925413727760315, 1.165202021598816, -0.0005513107171282172, -5.927886377321556e-05, -0.011350942775607109, 0.999935507774353, -0.22775280516311655, -0.3195322765958642, 0.03804321038691299, 0.04095008784772174, 0.022074012252113185, -0.002795733548346524]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5330632,"[-0.015394567511975765, -1.9269838333129883, 1.165388822555542, -0.0004438143805600703, -2.3017166313366033e-05, -0.01135316863656044, 0.999935507774353, -0.22930163308113574, -0.3192325441789929, 0.03818463414536165, 0.057674118221505345, 0.01448348493115394, 0.003559196360205712]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.537413,"[-0.01658027432858944, -1.928553819656372, 1.1655621528625488, -0.0002926043816842139, 1.8213018847745843e-05, -0.011336234398186207, 0.9999357461929321, -0.23110094605276627, -0.3190481195305437, 0.03707985192322309, 0.047461079209312765, 0.018819742682978296, 0.007869013173255085]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5429192,"[-0.017779523506760597, -1.9301236867904663, 1.1657406091690063, -0.0002216404100181535, 7.15151327312924e-05, -0.011324671097099781, 0.9999358654022217, -0.23313118321384182, -0.3188825518081214, 0.03641982915031181, 0.015303585072092596, 0.02619545759162654, -0.000626790360065732]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.584833,"[-0.01897808164358139, -1.9317036867141724, 1.1659057140350342, -0.0002102247963193804, 0.0001257100229850039, -0.011345420964062214, 0.9999356269836426, -0.23382717971173025, -0.3202740866495233, 0.034062101199998224, -0.008983021125736623, 0.009386771492565737, -0.016564426480791178]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5849166,"[-0.020185787230730057, -1.9332802295684814, 1.1660687923431396, -0.0002365584223298356, 0.00013321237929631025, -0.011392482556402683, 0.9999350905418396, -0.23535492620502949, -0.32075522717720534, 0.033142068393416206, -0.0006847642415735163, 0.00700629905353691, -0.015587399099607487]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5849328,"[-0.021403459832072258, -1.9348595142364502, 1.1662306785583496, -0.00021880673011764884, 0.00015284687106031924, -0.011419425718486309, 0.9999347925186157, -0.23690798174741878, -0.32122711322939407, 0.0323797874755025, 0.005967017505045814, -0.00013186414587609607, -0.00805222968528174]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.584941,"[-0.022097432985901833, -1.9368804693222046, 1.1660312414169312, -0.00032082953839562833, 0.00019535796309355646, -0.011413633823394775, 0.9999347925186157, -0.23477052031139833, -0.32302563849912463, 0.02555837328145217, -0.0280157951089938, -0.0013511720836812562, 0.002552229078647821]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5849473,"[-0.023309968411922455, -1.9384692907333374, 1.1661593914031982, -0.00045806175330653787, 0.0001994688791455701, -0.011400723829865456, 0.9999349117279053, -0.23660211669376977, -0.32308399550411787, 0.0248558879073659, -0.08016556660325441, -0.001186752543574349, 0.0037020279081803106]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5849545,"[-0.02453329786658287, -1.940058946609497, 1.166277289390564, -0.0007025552331469953, 0.00020862084056716412, -0.011396095156669617, 0.9999347925186157, -0.23850331045525372, -0.3231520326757158, 0.023688904198368794, -0.10993073445366348, 0.014522231526991404, 0.0025460477684651883]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5849614,"[-0.025751784443855286, -1.9416513442993164, 1.1663928031921387, -0.0009893138194456697, 0.0002651240210980177, -0.01139636430889368, 0.9999345541000366, -0.23854819510550254, -0.3236102942599381, 0.02215285224141857, -0.11732152749954426, 0.01900296673544439, -0.006910779715588166]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.584971,"[-0.02698417194187641, -1.9432436227798462, 1.166506052017212, -0.0012923761969432235, 0.00028895988361909986, -0.011424023658037186, 0.9999338984489441, -0.23992259733198418, -0.32384975201451277, 0.020887957198996176, -0.12785920138903412, -0.00336306938584473, -0.010224136833910855]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6287496,"[-0.02822420746088028, -1.9448364973068237, 1.166613221168518, -0.0016314657405018806, 0.0002615619741845876, -0.011456351727247238, 0.9999330043792725, -0.24140370029372776, -0.3240918328655842, 0.01961854355280113, -0.14171123508365038, -0.019294366091787283, -0.02174199697741142]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6287875,"[-0.02948320284485817, -1.9464287757873535, 1.166715145111084, -0.00201025721617043, 0.0002290391712449491, -0.011516994796693325, 0.9999316334724426, -0.24447058577523237, -0.3241249078586407, 0.018385890997684704, -0.16393395849424847, -0.0024207269963677, -0.017711286598816708]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6290114,"[-0.029656169936060905, -1.948778510093689, 1.1683287620544434, -0.002275307895615697, 0.00033416529186069965, -0.011541225016117096, 0.999930739402771, -0.23965392012501002, -0.32886655434168893, 0.02928021113714711, -0.16946039657307754, 0.02844296207815652, -0.00796616187430136]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.629031,"[-0.030898673459887505, -1.9503968954086304, 1.168485164642334, -0.0027139894664287567, 0.0004234508378431201, -0.01157077681273222, 0.9999293088912964, -0.24134510943018841, -0.3290808470252528, 0.027805244171566847, -0.19672616832703446, 0.029619657746482092, -0.0185991586646693]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6290455,"[-0.03214872255921364, -1.95201575756073, 1.168631911277771, -0.0032589302863925695, 0.00047913333401083946, -0.011628016829490662, 0.9999269843101501, -0.24297748679711678, -0.3293111370153316, 0.02629045261892153, -0.23204656611296448, 0.01042804239289622, -0.02399318543291604]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6290598,"[-0.03338078781962395, -1.953628420829773, 1.1687816381454468, -0.003831256413832307, 0.000490135804284364, -0.01168904174119234, 0.9999242424964905, -0.24203466891358985, -0.32882134804752655, 0.025876701750051335, -0.2161403765235942, -0.006516832791815367, -0.0270996034748868]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6290739,"[-0.03463704138994217, -1.955244541168213, 1.1689213514328003, -0.004333768505603075, 0.00047867861576378345, -0.011746952310204506, 0.9999215006828308, -0.24328699049316366, -0.3288368427757879, 0.024652099605804854, -0.18838024656721467, -0.0013035515926388902, -0.013419626209073653]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6290872,"[-0.03590355068445206, -1.9568607807159424, 1.169063687324524, -0.004802742041647434, 0.0004898058250546455, -0.011774556711316109, 0.999919056892395, -0.24481636985068686, -0.3288392743492226, 0.023900862633990903, -0.19363256283351513, -7.553420541997652e-05, -0.019550525468425728]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.629211,"[-0.03719174489378929, -1.9584664106369019, 1.1692088842391968, -0.005322529003024101, 0.0004903641529381275, -0.011839039623737335, 0.9999157190322876, -0.24848656286194218, -0.32752577489657103, 0.02439798236159675, -0.22342151952369885, -0.00021440405731451903, -0.024061687575228922]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.672727,"[-0.03832954168319702, -1.9602147340774536, 1.1693717241287231, -0.005842422600835562, 0.0005033331108279526, -0.011845734901726246, 0.999912679195404, -0.246150350579632, -0.32751751198464196, 0.01851486117529014, -0.23524749419901836, 0.009379907861005994, -0.014404446425393447]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.672791,"[-0.03960159420967102, -1.961822271347046, 1.169479489326477, -0.006413341499865055, 0.0005506708403117955, -0.011861329898238182, 0.999908983707428, -0.24719512616949785, -0.3270445934047294, 0.016754157648195087, -0.2182282819493527, 0.023171219004994532, 0.0036216181579368256]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6728127,"[-0.04088592901825905, -1.9634064435958862, 1.1695804595947266, -0.006950584705919027, 0.0006250010337680578, -0.011846540495753288, 0.9999054670333862, -0.24924317130593926, -0.3242568682182301, 0.01512934451898146, -0.22019044160626172, 0.028502598137970566, 0.0005673002200943208]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6728418,"[-0.042176321148872375, -1.9649959802627563, 1.1696771383285522, -0.00752152968198061, 0.0006901473389007151, -0.011856907047331333, 0.9999011754989624, -0.2508944461629747, -0.3230593005553379, 0.013615933729767979, -0.2341347960082588, 0.014748628900584431, -0.0038544536202211204]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6728663,"[-0.043475471436977386, -1.9665788412094116, 1.1697683334350586, -0.008122814819216728, 0.0007207420421764255, -0.011871244758367538, 0.9998962879180908, -0.2526087326653388, -0.3218612885630478, 0.012116760507293925, -0.248924716929476, 0.009329456017652818, -0.013258148051176498]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6729033,"[-0.04478460177779198, -1.968168020248413, 1.1698648929595947, -0.008762137033045292, 0.000770469312556088, -0.011910781264305115, 0.9998904466629028, -0.25433656742851, -0.322447534752691, 0.011964519523456937, -0.2596075446483293, 0.027368927412073977, -0.011313864567682744]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6729207,"[-0.046415358781814575, -1.9697624444961548, 1.1696488857269287, -0.009381110779941082, 0.0009122463525272906, -0.011921484023332596, 0.9998845458030701, -0.2576836647319428, -0.32255176425934373, 0.010298964104871496, -0.24910433678109686, 0.02334650008506067, -0.008990171415451076]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6729357,"[-0.04774701967835426, -1.9713431596755981, 1.169732689857483, -0.009999087080359459, 0.0009686984121799469, -0.01194662507623434, 0.9998781681060791, -0.25903034104230216, -0.32213432002828624, 0.009201256049078592, -0.2531477371408466, 0.023118008065395674, -0.01010672981497666]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.6729844,"[-0.04908575490117073, -1.972903847694397, 1.1698390245437622, -0.010631680488586426, 0.0010339556029066443, -0.011981362476944923, 0.9998711943626404, -0.2604774685020703, -0.31975127739377945, 0.011147843650329264, -0.24174633393207254, 0.014864063836864179, -0.0217105819165122]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7171242,"[-0.05043817311525345, -1.974469780921936, 1.169933557510376, -0.01118968054652214, 0.0010727365734055638, -0.012028716504573822, 0.9998645186424255, -0.2624163091201711, -0.31871152761697025, 0.011096043049868679, -0.20549683318379366, 0.02096244535028332, -0.005997271059378853]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7171342,"[-0.05180436372756958, -1.9760299921035767, 1.1700350046157837, -0.011686865240335464, 0.0011556006502360106, -0.01203690841794014, 0.9998586177825928, -0.2647125317671453, -0.31765697928991665, 0.011511797322857516, -0.2011495839118763, 0.03495414180387232, -0.016238321385841872]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7171423,"[-0.05318792536854744, -1.9775747060775757, 1.1701421737670898, -0.012176739983260632, 0.00123568472918123, -0.01209437008947134, 0.9998520016670227, -0.26782141803747894, -0.3152470707781421, 0.012241158212917533, -0.18019905549041168, 0.021159949311600697, -0.014551547887526533]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7171497,"[-0.054572876542806625, -1.9791144132614136, 1.1702462434768677, -0.012581338174641132, 0.0012825499288737774, -0.01211987342685461, 0.9998466372489929, -0.2695748472842918, -0.3136388732121393, 0.01240271190071176, -0.14918851584978904, 0.018900223478116825, -0.019451850917575092]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7171576,"[-0.0551450178027153, -1.9809472560882568, 1.1702584028244019, -0.01289207860827446, 0.0014116043457761407, -0.012111209332942963, 0.9998425841331482, -0.26135992560061677, -0.31292309670508045, 0.005738357842965415, -0.07853265558282281, 0.021237021592288415, -0.006014902723927057]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.717165,"[-0.0564999096095562, -1.9824788570404053, 1.1703402996063232, -0.012991352938115597, 0.001460074563510716, -0.01209376659244299, 0.9998414516448975, -0.2628964454753147, -0.3113473280477406, 0.00618155926786027, -0.01968880632703211, 0.019016875096269138, 0.009179056619490972]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7171717,"[-0.05789394676685333, -1.9839645624160767, 1.1704566478729248, -0.013026311062276363, 0.0015096906572580338, -0.012075112201273441, 0.9998411536216736, -0.26787250000985896, -0.30645223625092105, 0.010382034608740688, -0.01034565226745899, 0.019066382191216643, 0.00899469217870248]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7171786,"[-0.05927646905183792, -1.985457420349121, 1.1705557107925415, -0.01303685363382101, 0.0015604340005666018, -0.012046433985233307, 0.9998413324356079, -0.27012692492920537, -0.30389706740405564, 0.011733407431604713, 0.004446632752672278, 0.023258298098335503, 0.013298871545194489]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7180343,"[-0.060668911784887314, -1.9869372844696045, 1.1706569194793701, -0.012966036796569824, 0.0016293756198137999, -0.01200404204428196, 0.9998425841331482, -0.27231291803054497, -0.3013335734510949, 0.012615471108988042, 0.060595712620880655, 0.03176597683054567, 0.023859924127124683]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7223735,"[-0.06205345317721367, -1.988412618637085, 1.1707205772399902, -0.01273219846189022, 0.001721940585412085, -0.011934728361666203, 0.9998462796211243, -0.27187474712465687, -0.2997172854441343, 0.0076462096452229395, 0.11813438971120829, 0.04550716783272598, 0.029251077800694077]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.7648563,"[-0.06345202028751373, -1.9898728132247925, 1.1707968711853027, -0.012422311119735241, 0.0018298451323062181, -0.011874332092702389, 0.9998507499694824, -0.2730457593819317, -0.29752214222748424, 0.006208143588124596, 0.11714229302939018, 0.03505601661366897, 0.01861888801579152]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
