Frame,Sub Frame,RX_c,RY_c,RZ_c,TX_c,TY_c,TZ_c,RX_l,RY_l,RZ_l,TX_l,TY_l,TZ_l
2674,0,-0.046881,-0.037048,-1.598349,-1139.835571,-420.516449,1615.251465,-0.207433,-0.559553,-4.702404,-1382.096313,-3206.596191,1638.871704
2675,0,-0.054086,-0.037159,-1.598062,-1141.886597,-421.066956,1617.809570,-0.214159,-0.507226,-4.704225,-1378.921143,-3205.688965,1638.074097
2676,0,-0.053006,-0.036436,-1.598366,-1144.011353,-421.600708,1620.547607,-0.250189,-0.415355,-4.721929,-1375.199707,-3204.985840,1637.151245
2677,0,-0.052760,-0.035890,-1.598421,-1145.904907,-422.226807,1623.144775,-0.144031,-0.921500,-4.653719,-1366.109253,-3199.509766,1641.744385
2678,0,-0.052749,-0.034898,-1.598696,-1147.430054,-423.143219,1625.437500,-0.113302,-0.951022,-4.649319,-1362.002686,-3199.455566,1640.864136
2679,0,-0.047215,-0.037502,-1.598730,-1149.331421,-423.811676,1628.206543,-0.119020,-0.938860,-4.653199,-1357.416504,-3197.140137,1640.805420
2680,0,-0.053838,-0.038704,-1.598641,-1150.948853,-424.660767,1630.871216,-0.116585,-1.026275,-4.650478,-1353.912598,-3194.737305,1640.761230
2681,0,-0.052502,-0.037978,-1.598459,-1152.761475,-425.413086,1633.876099,-0.104793,-0.999262,-4.653103,-1349.503418,-3194.053467,1640.115234
2682,0,-0.055680,-0.040345,-1.598464,-1154.182495,-426.344574,1636.504272,-0.092268,-0.984058,-4.659290,-1344.506958,-3192.713379,1639.319824
2683,0,-0.051018,-0.035724,-1.597515,-1155.765869,-427.239563,1639.465088,-0.080361,-0.917661,-4.672692,-1340.058594,-3191.322510,1637.954834
2684,0,-0.050680,-0.036386,-1.597160,-1157.316162,-428.079224,1642.429199,-0.055212,-0.880244,-4.674138,-1334.419312,-3190.071289,1637.058960
2685,0,-0.057921,-0.039349,-1.597496,-1158.577881,-429.037903,1645.229980,-0.039107,-0.864113,-4.677354,-1330.107178,-3188.091553,1636.203003
2686,0,-0.048255,-0.040405,-1.597635,-1159.893555,-430.104919,1648.251343,-0.035501,-0.840561,-4.684264,-1325.049194,-3186.143799,1635.555542
2687,0,-0.050541,-0.036968,-1.597045,-1160.747681,-431.415680,1650.897461,-0.018222,-0.830389,-4.686880,-1320.003052,-3184.716553,1634.639526
2688,0,-0.047924,-0.040777,-1.597186,-1162.185791,-432.367615,1654.279785,-0.011517,-0.809970,-4.690989,-1314.952271,-3182.503418,1633.921753
2689,0,-0.052387,-0.039633,-1.596216,-1163.426880,-433.451691,1657.546875,0.002752,-0.799277,-4.694976,-1308.866699,-3179.562500,1633.239746
2690,0,-0.048010,-0.040308,-1.596257,-1164.367798,-434.712433,1660.476318,0.026135,-0.838967,-4.698099,-1304.061768,-3177.140381,1631.901001
2691,0,-0.052157,-0.040956,-1.595791,-1165.400635,-435.892212,1663.671021,0.024543,-0.815817,-4.705635,-1297.151245,-3173.552490,1631.570312
2692,0,-0.054030,-0.038498,-1.595021,-1166.221436,-437.197784,1666.734497,0.040171,-0.806191,-4.706711,-1290.832397,-3171.014648,1630.661987
2693,0,-0.048357,-0.039789,-1.594961,-1167.045898,-438.508667,1669.766235,0.043152,-0.797885,-4.709104,-1284.784302,-3168.172852,1629.911621
2694,0,-0.056394,-0.041447,-1.594607,-1167.810425,-439.814667,1672.889648,0.068042,-0.756094,-4.701870,-1277.085205,-3165.602783,1629.228516
2695,0,-0.060944,-0.049116,-1.600478,-1169.181274,-440.529968,1676.501709,0.102674,-0.750642,-4.691276,-1271.046509,-3161.609375,1628.795776
2696,0,-0.061011,-0.049029,-1.599664,-1169.777832,-442.013580,1679.651978,0.104148,-0.728683,-4.694304,-1264.908447,-3157.781738,1628.270996
2697,0,-0.061443,-0.051167,-1.599918,-1170.441650,-443.447632,1682.851318,0.091937,-0.734028,-4.704310,-1257.714478,-3155.444580,1627.361206
2698,0,-0.056063,-0.050810,-1.599455,-1170.860352,-445.025665,1685.840210,0.093588,-0.694845,-4.709130,-1250.842773,-3152.506348,1626.541504
2699,0,-0.064484,-0.051008,-1.603581,-1171.358398,-446.348022,1688.896118,0.093065,-0.663635,-4.715722,-1244.244507,-3149.052734,1626.065796
2700,0,-0.060842,-0.051451,-1.601894,-1172.055664,-447.770325,1692.332397,0.098487,-0.643423,-4.720583,-1237.272705,-3145.701660,1625.409424
2701,0,-0.046393,-0.039740,-1.591133,-1173.306763,-449.442566,1696.371582,0.098373,-0.599030,-4.727968,-1230.605713,-3142.157959,1624.930786
2702,0,-0.046194,-0.038109,-1.590874,-1173.479370,-451.092316,1699.329224,0.127702,-0.563909,-4.728819,-1224.313477,-3137.973877,1624.777710
2703,0,-0.047809,-0.040026,-1.590402,-1173.774780,-452.660126,1702.482300,0.100153,-0.515912,-4.742420,-1216.838013,-3134.969482,1624.064331
2704,0,-0.050487,-0.031459,-1.590650,-1173.075684,-453.954468,1704.601562,0.112165,-0.484049,-4.745840,-1209.685059,-3131.387451,1623.615967
2705,0,-0.051679,-0.043572,-1.589137,-1172.101807,-457.044739,1706.982910,0.116773,-0.442153,-4.752427,-1202.598755,-3127.661621,1623.251343
2706,0,-0.056284,-0.045256,-1.588678,-1172.316772,-458.531525,1710.231812,0.153593,-0.416854,-4.753336,-1195.464111,-3123.761963,1622.955688
2707,0,-0.057865,-0.046512,-1.587669,-1171.952026,-460.275604,1712.848267,0.124829,-0.381953,-4.765045,-1188.305054,-3120.025635,1622.812988
2708,0,-0.063435,-0.050809,-1.587400,-1172.031128,-461.693634,1715.917236,0.127335,-0.304214,-4.771027,-1181.029663,-3116.433350,1622.427856
2709,0,-0.065448,-0.056960,-1.586909,-1171.977173,-463.170532,1718.741211,0.150796,-0.268085,-4.771337,-1174.201050,-3112.305908,1622.286011
2710,0,-0.067730,-0.055604,-1.585160,-1171.749023,-464.775360,1721.458740,0.109160,-0.197209,-4.781369,-1166.784912,-3108.852051,1621.981201
2711,0,-0.075054,-0.062806,-1.585405,-1171.261841,-466.418213,1723.819092,0.080867,-0.123129,-4.784303,-1159.702515,-3104.911865,1621.869019
2712,0,-0.079058,-0.065424,-1.583924,-1171.170532,-467.799225,1726.681641,0.101857,-0.091600,-4.789539,-1152.316528,-3101.427979,1621.581421
2713,0,-0.081202,-0.071756,-1.583977,-1170.825317,-469.257935,1729.260010,0.090345,-0.031629,-4.791816,-1145.372437,-3097.530029,1621.655518
2714,0,-0.083044,-0.073746,-1.582918,-1170.201416,-470.833405,1731.604004,0.048315,0.057512,-4.792492,-1138.684570,-3093.391602,1622.144653
2715,0,-0.089189,-0.080262,-1.582111,-1169.517578,-472.355682,1733.812744,0.035722,0.112020,-4.792629,-1131.577881,-3089.793701,1622.147949
2716,0,-0.092982,-0.084950,-1.581146,-1169.030151,-473.729462,1736.166626,0.023940,0.129082,-4.798585,-1124.433350,-3086.109131,1622.348877
2717,0,-0.100324,-0.088224,-1.580311,-1168.562988,-475.112701,1738.521362,0.049678,0.162941,-4.795457,-1117.997437,-3082.072266,1622.727417
2718,0,-0.102807,-0.089873,-1.579823,-1167.691162,-476.779083,1740.344849,-0.002310,0.256939,-4.789799,-1110.237305,-3079.380127,1621.869019
2719,0,-0.107740,-0.093053,-1.579008,-1167.063232,-478.181122,1742.466187,-0.034514,0.328857,-4.784917,-1103.380249,-3075.945312,1622.282959
2720,0,-0.106313,-0.096392,-1.579283,-1166.139771,-479.875214,1744.172607,-0.007462,0.352481,-4.780648,-1097.006836,-3072.125732,1622.715820
2721,0,-0.109885,-0.097077,-1.579532,-1165.515991,-481.359406,1746.270630,-0.030154,0.437973,-4.771182,-1090.901978,-3068.705566,1622.833862
2722,0,-0.102453,-0.105640,-1.585837,-1167.122559,-481.162445,1749.755615,-0.046275,0.477959,-4.767742,-1084.030151,-3065.849609,1623.212646
2723,0,-0.103313,-0.106312,-1.585743,-1166.150146,-482.764465,1751.293457,-0.040652,0.489852,-4.768131,-1077.237793,-3062.930176,1623.368652
2724,0,-0.102202,-0.106390,-1.587006,-1164.890137,-484.364227,1752.572876,-0.062584,0.537229,-4.761429,-1070.975342,-3059.824219,1624.324585
2725,0,-0.128963,-0.106188,-1.588389,-1162.517700,-486.392365,1752.877686,-0.072887,0.562623,-4.758508,-1064.515747,-3056.984375,1625.014282
2726,0,-0.126658,-0.113082,-1.586456,-1160.689209,-488.416351,1753.516113,-0.078480,0.584580,-4.753828,-1058.405029,-3053.971191,1625.854492
2727,0,-0.132229,-0.115029,-1.585564,-1159.658691,-489.630066,1754.805176,-0.073341,0.577676,-4.758188,-1051.525146,-3051.871826,1626.136475
2728,0,-0.132864,-0.117850,-1.586185,-1158.416870,-490.809509,1755.928101,-0.057063,0.687455,-4.724611,-1053.787842,-3041.066895,1631.537354
2729,0,-0.132785,-0.123184,-1.586092,-1157.110229,-491.862335,1756.878174,-0.125627,0.584331,-4.760343,-1038.405029,-3047.516602,1627.990112
2730,0,-0.138565,-0.124937,-1.581898,-1155.792969,-493.080170,1757.907959,-0.149790,0.607001,-4.755482,-1032.489258,-3045.314697,1629.236450
2731,0,-0.140011,-0.130225,-1.581789,-1154.177734,-494.057220,1758.466187,-0.123775,0.537037,-4.779339,-1027.167969,-3043.266602,1630.131226
2732,0,-0.147375,-0.135549,-1.581662,-1152.651489,-494.912262,1759.076416,-0.138757,0.549219,-4.776875,-1021.407593,-3041.415771,1631.355225
2733,0,-0.149736,-0.138742,-1.580757,-1151.146118,-495.723846,1759.763550,-0.160973,0.566616,-4.773533,-1015.829224,-3039.632080,1632.868530
2734,0,-0.155034,-0.140728,-1.581498,-1149.356567,-496.630890,1760.269653,-0.133208,0.547364,-4.776612,-1010.680420,-3037.696045,1634.486450
2735,0,-0.164060,-0.143745,-1.589341,-1148.345703,-496.631805,1761.161255,-0.136453,0.534372,-4.777762,-1005.244141,-3036.328369,1635.861694
2736,0,-0.165985,-0.146476,-1.589108,-1146.526245,-497.508209,1761.814941,-0.120118,0.520138,-4.770864,-999.887329,-3034.340088,1637.642334
2737,0,-0.164466,-0.146056,-1.589582,-1144.901001,-498.346832,1762.420898,-0.091209,0.464741,-4.778957,-994.285706,-3033.528320,1638.551392
2738,0,-0.163743,-0.146067,-1.590653,-1142.865112,-499.288422,1762.712891,-0.098888,0.455672,-4.779656,-989.098389,-3032.540527,1640.199463
2739,0,-0.161655,-0.143810,-1.590674,-1141.129028,-500.120178,1763.048340,-0.115885,0.453555,-4.778787,-984.093140,-3031.618652,1642.050903
2740,0,-0.139454,-0.138236,-1.589044,-1140.795288,-500.083801,1764.385254,-0.109687,0.421116,-4.782062,-979.055115,-3030.969727,1643.698730
2741,0,-0.138658,-0.138285,-1.589118,-1138.884644,-500.678711,1764.309326,-0.110983,0.394560,-4.784609,-974.180237,-3030.326904,1645.292603
2742,0,-0.135462,-0.136468,-1.589870,-1136.700928,-501.263733,1763.945312,-0.147731,0.378571,-4.793586,-969.156128,-3030.423584,1646.699951
2743,0,-0.138007,-0.136846,-1.590125,-1134.727051,-501.681091,1763.764893,-0.109358,0.335486,-4.797485,-964.816895,-3029.793457,1648.834595
2744,0,-0.135238,-0.129129,-1.583073,-1132.564941,-502.559967,1763.582275,-0.134673,0.317974,-4.797920,-959.894104,-3029.865479,1650.534058
2745,0,-0.133786,-0.130411,-1.587197,-1130.457153,-502.599487,1763.164795,-0.091471,0.276069,-4.801390,-955.689148,-3029.514404,1652.767212
2746,0,-0.131466,-0.129836,-1.587713,-1127.926025,-502.961578,1762.535889,-0.127823,0.277353,-4.800045,-951.077087,-3029.673340,1654.780273
2747,0,-0.132945,-0.130125,-1.587947,-1125.811157,-502.992920,1762.168945,-0.077992,0.178926,-4.814086,-947.049011,-3029.152832,1657.526733
2748,0,-0.133480,-0.129665,-1.587900,-1123.327148,-503.129242,1761.573242,-0.077829,0.212297,-4.803504,-942.693420,-3029.918945,1659.082642
2749,0,-0.155236,-0.140651,-1.591855,-1118.617188,-504.329926,1759.016479,-0.057950,0.195418,-4.792768,-939.099854,-3029.829102,1661.369385
2750,0,-0.158396,-0.142508,-1.596131,-1116.427979,-503.862366,1758.619629,-0.051358,0.245495,-4.783160,-935.085632,-3030.779053,1662.818604
2751,0,-0.158434,-0.139149,-1.592203,-1113.533936,-504.213806,1757.701538,-0.090089,0.198098,-4.794066,-929.848511,-3032.740234,1664.522949
2752,0,-0.159331,-0.140717,-1.596040,-1111.209961,-503.595825,1757.133911,-0.093843,0.213959,-4.790615,-926.532715,-3033.428467,1666.299072
2753,0,-0.157049,-0.141477,-1.592673,-1108.476929,-503.547363,1756.446167,-0.087432,0.183550,-4.791622,-923.127625,-3033.880371,1668.250854
2754,0,-0.158495,-0.140972,-1.592654,-1105.622925,-503.248383,1755.577515,-0.088287,0.157377,-4.791600,-918.960510,-3034.757568,1670.549927
2755,0,-0.138707,-0.138063,-1.593521,-1104.665894,-501.641754,1756.209595,-0.065086,0.122643,-4.792095,-915.057190,-3035.080566,1673.203735
2756,0,-0.140294,-0.139366,-1.594346,-1101.679443,-501.107635,1755.279419,-0.071565,0.102207,-4.792005,-910.968506,-3036.082275,1675.591919
2757,0,-0.140543,-0.139551,-1.593041,-1098.816895,-500.526794,1754.493286,-0.105571,0.089491,-4.790440,-906.757812,-3037.694824,1677.707764
2758,0,-0.141851,-0.140521,-1.593280,-1095.753052,-499.866638,1753.554688,-0.114758,0.070697,-4.789958,-902.687073,-3038.775391,1680.212158
2759,0,-0.138999,-0.133409,-1.585890,-1092.710083,-499.656158,1752.770020,-0.130161,0.056784,-4.788233,-898.526245,-3039.972656,1682.795654
2760,0,-0.137505,-0.132475,-1.585646,-1089.640137,-498.914520,1751.812256,-0.119646,0.021982,-4.787570,-894.565369,-3040.987549,1685.132202
2761,0,-0.147300,-0.135456,-1.585682,-1083.703735,-499.673950,1748.390625,-0.129846,0.006153,-4.785911,-890.390381,-3042.278564,1687.802734
2762,0,-0.147476,-0.131409,-1.584720,-1080.759155,-498.661133,1747.571289,-0.079911,-0.038244,-4.784162,-886.935974,-3043.098145,1690.408813
2763,0,-0.144802,-0.128041,-1.584741,-1077.452637,-497.749603,1746.375977,-0.065506,-0.065283,-4.782807,-882.971741,-3044.317139,1692.957520
2764,0,-0.148910,-0.130107,-1.585220,-1074.094116,-496.688660,1745.100220,-0.081770,-0.071569,-4.783094,-878.796814,-3045.715820,1695.453857
2765,0,-0.150219,-0.130842,-1.585489,-1070.654053,-495.664673,1743.790894,-0.067112,-0.089277,-4.783561,-874.750488,-3046.496582,1698.420654
2766,0,-0.144311,-0.127688,-1.585156,-1067.282837,-494.515778,1742.587158,-0.018612,-0.140813,-4.787220,-871.715332,-3046.850586,1701.770142
2767,0,-0.147077,-0.132440,-1.585991,-1063.718384,-493.299072,1741.146240,-0.005622,-0.145739,-4.786843,-868.197327,-3047.717285,1704.906006
2768,0,-0.145420,-0.131741,-1.586303,-1060.034668,-492.057159,1739.534912,0.026788,-0.182141,-4.785097,-864.090271,-3049.021484,1707.654785
2769,0,-0.147110,-0.132256,-1.585876,-1056.781494,-490.459686,1738.462769,0.074742,-0.263496,-4.774926,-857.907410,-3052.312988,1709.551636
2770,0,-0.144596,-0.131865,-1.585599,-1053.067383,-489.061981,1737.011353,0.110406,-0.208433,-4.766660,-856.028076,-3053.389160,1711.794556
2771,0,-0.141094,-0.130534,-1.585284,-1049.289429,-487.600586,1735.451782,0.099859,-0.224043,-4.767087,-851.758057,-3054.616455,1714.446045
2772,0,-0.138405,-0.133206,-1.585680,-1045.504761,-486.029694,1733.915894,0.142853,-0.256280,-4.761493,-848.093079,-3055.444824,1717.473633
2773,0,-0.138119,-0.134039,-1.586341,-1041.777588,-484.320129,1732.475708,0.124820,-0.266114,-4.762018,-843.765869,-3056.619629,1720.164185
2774,0,-0.138545,-0.134505,-1.586493,-1037.879883,-482.590485,1730.869385,0.104113,-0.274205,-4.767475,-839.610352,-3056.234863,1724.051636
2775,0,-0.139299,-0.136073,-1.586333,-1033.960205,-480.827667,1729.324951,0.114569,-0.300331,-4.764894,-835.623047,-3057.424805,1726.683350
2776,0,-0.140409,-0.139063,-1.586475,-1030.116577,-478.905334,1727.857422,0.151515,-0.315296,-4.754395,-830.524597,-3056.928711,1730.722900
2777,0,-0.138008,-0.139016,-1.586395,-1026.425781,-476.839294,1726.654663,0.110217,-0.320235,-4.764117,-825.978149,-3058.451416,1733.215820
2778,0,-0.133427,-0.141394,-1.586845,-1022.378784,-475.000214,1725.020020,0.142249,-0.375394,-4.763225,-822.434692,-3058.521973,1736.440674
2779,0,-0.136468,-0.141315,-1.587656,-1018.352539,-472.954437,1723.649048,0.105894,-0.352929,-4.759523,-817.429138,-3060.038818,1738.928833
2780,0,-0.130418,-0.140876,-1.587630,-1014.469238,-470.811005,1722.372803,0.096995,-0.365214,-4.757368,-813.147583,-3060.680908,1741.770020
2781,0,-0.127305,-0.140398,-1.587722,-1010.365356,-468.705109,1720.829712,0.086615,-0.379408,-4.755157,-808.808655,-3061.285889,1744.707886
2782,0,-0.130497,-0.140054,-1.588248,-1006.011841,-466.584320,1719.138306,0.077558,-0.395947,-4.752502,-804.209229,-3061.890625,1747.380981
2783,0,-0.124553,-0.138968,-1.588279,-1002.047668,-464.227081,1717.804443,0.102536,-0.427360,-4.746290,-799.962952,-3062.135010,1750.368896
2784,0,-0.122198,-0.139739,-1.588045,-997.717590,-461.954407,1716.255249,0.089134,-0.432387,-4.744965,-795.423767,-3062.562256,1753.289429
2785,0,-0.117393,-0.137918,-1.588316,-992.958435,-459.885925,1714.192383,0.076883,-0.470200,-4.740778,-790.673096,-3063.461670,1755.404663
2786,0,-0.115076,-0.141752,-1.588934,-989.053162,-457.287537,1712.867065,0.064924,-0.471997,-4.735626,-785.643311,-3063.575195,1758.354980
2787,0,-0.111973,-0.143613,-1.589471,-984.552979,-454.934143,1711.233276,0.044230,-0.471362,-4.739213,-781.098389,-3064.082031,1761.239258
2788,0,-0.105150,-0.140812,-1.588953,-980.818665,-452.392120,1709.960938,0.060033,-0.487167,-4.733914,-776.545227,-3064.126221,1764.182007
2789,0,-0.099899,-0.145701,-1.589662,-976.783936,-449.859406,1708.557861,0.027912,-0.486603,-4.736252,-771.518616,-3064.707764,1766.529663
2790,0,-0.088320,-0.147648,-1.590846,-972.532166,-447.584351,1706.832764,0.011026,-0.488106,-4.734396,-766.820862,-3065.088867,1769.387573
2791,0,-0.081427,-0.143833,-1.590886,-968.485596,-445.122375,1705.472290,-0.001140,-0.472927,-4.737842,-761.450500,-3064.855469,1772.098022
2792,0,-0.073863,-0.148825,-1.591896,-964.373108,-442.739227,1704.108887,0.000236,-0.516633,-4.732244,-755.777710,-3065.088379,1775.133789
2793,0,-0.064481,-0.145627,-1.591733,-960.228455,-440.386292,1702.947144,-0.042024,-0.393384,-4.739153,-751.741943,-3064.470215,1778.246826
2794,0,-0.051649,-0.142837,-1.592802,-957.831299,-437.011810,1703.125122,-0.074290,-0.410938,-4.742875,-746.247437,-3064.101318,1781.104370
2795,0,-0.045420,-0.140296,-1.592952,-953.317749,-434.705750,1701.895020,-0.073740,-0.383285,-4.740822,-740.877686,-3064.520020,1783.456665
2796,0,-0.036331,-0.138506,-1.593897,-948.559875,-432.470093,1700.401367,-0.089458,-0.399190,-4.742104,-735.571960,-3064.369141,1786.513550
2797,0,-0.033595,-0.133030,-1.594378,-944.569824,-429.900269,1699.643433,-0.074673,-0.355278,-4.732895,-730.591858,-3063.298828,1789.488159
2798,0,-0.027025,-0.130199,-1.594272,-940.339539,-427.395538,1698.790039,-0.086308,-0.389885,-4.742530,-724.691162,-3063.442871,1792.225952
2799,0,-0.018667,-0.128508,-1.594521,-935.853088,-424.941071,1697.790649,-0.099577,-0.373187,-4.744179,-719.077637,-3063.205078,1795.078247
2800,0,-0.005836,-0.126257,-1.593420,-932.809570,-421.813110,1698.094116,-0.148160,-0.409949,-4.747734,-713.189087,-3062.377930,1798.677734
2801,0,0.000898,-0.126029,-1.592931,-928.348450,-419.281281,1697.419556,-0.159576,-0.398456,-4.748232,-707.429016,-3062.053467,1801.414551
2802,0,-0.001034,-0.126335,-1.593405,-924.300415,-416.451843,1697.181152,-0.182155,-0.373829,-4.749840,-701.588867,-3061.718750,1804.265747
2803,0,-0.001608,-0.127586,-1.592814,-920.050110,-413.675140,1696.844116,-0.173793,-0.377272,-4.748337,-695.282349,-3061.723633,1806.753540
2804,0,-0.000577,-0.128195,-1.592438,-915.828735,-410.925049,1696.602417,-0.207724,-0.304311,-4.747204,-689.449158,-3061.500977,1809.415283
2805,0,-0.008018,-0.126429,-1.593963,-912.596924,-407.649872,1697.317261,-0.197627,-0.259272,-4.749214,-684.211426,-3061.112061,1812.069702
2806,0,-0.007382,-0.126803,-1.593622,-908.503052,-404.890381,1697.460205,-0.194331,-0.245419,-4.744302,-677.842224,-3060.538818,1814.898560
2807,0,-0.005922,-0.126609,-1.593590,-904.290405,-402.277191,1697.649414,-0.242559,-0.237169,-4.757712,-671.878174,-3060.301025,1817.499634
2808,0,0.000613,-0.125170,-1.593296,-900.548035,-399.643738,1698.311768,-0.240062,-0.206978,-4.753127,-665.017822,-3060.737549,1819.938477
2809,0,0.002127,-0.125469,-1.593972,-896.151733,-397.404419,1698.536865,-0.240746,-0.169396,-4.747088,-659.471619,-3061.889160,1821.827881
2810,0,0.005058,-0.123062,-1.594712,-892.274658,-395.036133,1699.137939,-0.248917,-0.155306,-4.747659,-653.096375,-3061.717773,1824.656372
2811,0,0.022797,-0.119908,-1.597447,-887.106934,-393.128082,1698.660278,-0.282020,-0.034096,-4.750076,-646.237610,-3061.561768,1826.685547
2812,0,0.025614,-0.113974,-1.592757,-882.814148,-391.427002,1698.985474,-0.319279,0.215588,-4.747252,-639.882019,-3060.190430,1827.862305
2813,0,0.025526,-0.109883,-1.592601,-878.995483,-389.187195,1699.674194,-0.401343,0.510745,-4.716896,-632.866333,-3059.968994,1828.391968
2814,0,0.013354,-0.108518,-1.594098,-872.154297,-388.385468,1698.043091,-0.419205,0.716869,-4.684114,-626.403442,-3059.346680,1830.052368
2815,0,0.016155,-0.105714,-1.593110,-868.229980,-386.117584,1698.663818,-0.478517,0.844352,-4.657740,-619.718567,-3058.619873,1832.673706
